sectors,state_name,state_fips,value
"Mining, except oil and gas",Mississippi,28,1.5200288204917198
Support activities for mining,Mississippi,28,1.421346552289178
Utilities,Mississippi,28,1.4824643893747314
Construction,Mississippi,28,1.719400148197484
Wood products,Mississippi,28,2.0144737223203526
Nonmetallic mineral products,Mississippi,28,1.7532196419293595
Primary metals,Mississippi,28,2.1116630728443813
Fabricated metal products,Mississippi,28,1.9694357022199045
Machinery,Mississippi,28,1.931275269000554
Computer and electronic products,Mississippi,28,1.2535815231665486
"Electrical equipment, appliances, and components",Mississippi,28,1.8960021718858349
"Motor vehicles, bodies and trailers, and parts",Mississippi,28,2.408543951277975
Other transportation equipment,Mississippi,28,1.7989237754413043
Furniture and related products,Mississippi,28,1.9967012330712497
Miscellaneous manufacturing,Mississippi,28,1.561608396692928
Food and beverage and tobacco products,Mississippi,28,2.191791443987591
Textile mills and textile product mills,Mississippi,28,2.0465243567082574
Apparel and leather and allied products,Mississippi,28,1.5633188131713371
Paper products,Mississippi,28,2.060202832032809
Printing and related support activities,Mississippi,28,1.7399017037544455
Petroleum and coal products,Mississippi,28,1.6816372120128116
Chemical products,Mississippi,28,1.6907559924868631
Plastics and rubber products,Mississippi,28,2.020349445251063
Wholesale trade,Mississippi,28,1.5213087622410089
Retail trade,Mississippi,28,1.4487333722564204
Air transportation,Mississippi,28,1.4916611096586814
Rail transportation,Mississippi,28,1.4688239630464943
Water transportation,Mississippi,28,1.5234230414292704
Truck transportation,Mississippi,28,1.537101298708382
Transit and ground passenger transportation,Mississippi,28,1.453442620545237
Pipeline transportation,Mississippi,28,1.7194393679525737
Other transportation and support activities,Mississippi,28,1.6903254170916644
